,,Hybrid 5 - TCAS,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ochiai,,Jaccard,,Tarantula,,wong1,,naish2,,russel_rao,,binary,,naish1,,GP02,,GP03,,GP13,,GP19,,,
SUBJECT,Version,LOC,Score ,LOC,Score,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,,
Tcas,v41,3,0.95,3,0.95,3,0.95,28,0.5333333333,3,0.95,28,0.5333333333,28,0.5333333333,28,0.5333333333,28,0.5333333333,27,0.55,3,0.95,3,0.95,,
Average,,21.16216216,0.6471319484,21.16216216,0.6471319484,21.16216216,0.6471319484,22.27027027,0.6294070489,19.75675676,0.6705553718,23.40540541,0.6102240728,23.40540541,0.6102240728,20.72972973,0.6548186674,23.64864865,0.6059265049,22,0.6338804878,18.56756757,0.6906547816,22.05405405,0.6327465953,,
Median,,25,0.5833333333,25,0.5833333333,25,0.5833333333,27,0.55,23,0.6166666667,28,0.5333333333,28,0.5333333333,23,0.6166666667,27,0.55,27,0.55,22,0.6333333333,27,0.55,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hybrid 5 - COREBENCH,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ochiai,,Jaccard,,Tarantula,,wong1,,naish2,,russel_rao,,binary,,naish1,,GP02,,GP03,,GP13,,GP19,,,
SUBJECT,Version,LOC,Score ,LOC,Score,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,numExecuted,numExecutable
Coreutils,06aeeecb,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,172,304
Coreutils,2238ab57,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,72,258
Coreutils,5ee7d8f5,26,0.7636363636,26,0.7636363636,26,0.7636363636,32,0.7090909091,26,0.7636363636,32,0.7090909091,32,0.7090909091,26,0.7636363636,32,0.7090909091,4,0.9636363636,26,0.7636363636,26,0.7636363636,39,110
Coreutils,6124a384,61,0.9619700748,61,0.9619700748,61,0.9619700748,62,0.9613466334,61,0.9619700748,62,0.9613466334,62,0.9613466334,61,0.9619700748,62,0.9613466334,62,0.9613466334,61,0.9619700748,62,0.9613466334,341,1604
Coreutils,62543570,2,0.9977703456,2,0.9977703456,2,0.9977703456,63,0.9297658863,2,0.9977703456,63,0.9297658863,63,0.9297658863,2,0.9977703456,63,0.9297658863,68,0.9241917503,2,0.9977703456,63,0.9297658863,155,897
Coreutils,6fc0ccf7,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,117,321
Coreutils,76f606a9,33,0.8700787402,33,0.8700787402,33,0.8700787402,36,0.8582677165,33,0.8700787402,36,0.8582677165,36,0.8582677165,33,0.8700787402,33,0.8700787402,36,0.8582677165,33,0.8700787402,33,0.8700787402,76,254
Coreutils,86e4b778,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,71,147
Coreutils,a04ddb8d,5,0.9968924798,5,0.9968924798,5,0.9968924798,99,0.9384711001,5,0.9968924798,99,0.9384711001,99,0.9384711001,5,0.9968924798,99,0.9384711001,98,0.9390926041,5,0.9968924798,99,0.9384711001,437,1609
Coreutils,a860ca32,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,91,155
Coreutils,b54b47f9,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,99,0.6764705882,101,0.6699346405,101,0.6699346405,148,306
Coreutils,b8108fd2,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,83,165
Coreutils,be7932e8,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,163,308
Coreutils,ec48bead,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,69,0.7745098039,65,0.7875816993,69,0.7745098039,66,306
Coreutils,f7f398a1,67,0.7873015873,67,0.7873015873,67,0.7873015873,71,0.7746031746,67,0.7873015873,71,0.7746031746,71,0.7746031746,69,0.780952381,68,0.7841269841,73,0.7682539683,67,0.7873015873,67,0.7873015873,86,315
Findutils,e6680237,37,0.9556886228,37,0.9556886228,37,0.9556886228,39,0.9532934132,37,0.9556886228,39,0.9532934132,39,0.9532934132,39,0.9532934132,39,0.9532934132,35,0.9580838323,37,0.9556886228,34,0.9592814371,95,835
Findutils,183115d0,2,0.980952381,2,0.980952381,2,0.980952381,38,0.6380952381,2,0.980952381,38,0.6380952381,38,0.6380952381,2,0.980952381,37,0.6476190476,37,0.6476190476,2,0.980952381,5,0.9523809524,51,105
Findutils,e1d0a991,5,0.9938650307,5,0.9938650307,5,0.9938650307,18,0.9779141104,5,0.9938650307,18,0.9779141104,18,0.9779141104,18,0.9779141104,18,0.9779141104,14,0.9828220859,5,0.9938650307,5,0.9938650307,71,815
Findutils,93623752,9,0.9924874791,9,0.9924874791,9,0.9924874791,9,0.9924874791,9,0.9924874791,9,0.9924874791,9,0.9924874791,5,0.9958263773,8,0.9933222037,9,0.9924874791,9,0.9924874791,8,0.9933222037,57,1198
Findutils,b445af98,5,0.98046875,5,0.98046875,5,0.98046875,28,0.890625,5,0.98046875,28,0.890625,28,0.890625,3,0.98828125,3,0.98828125,27,0.89453125,5,0.98046875,28,0.890625,124,256
Findutils,c8491c11,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,23,0.9804088586,24,0.9795570698,20,0.9829642249,20,0.9829642249,52,1174
Findutils,dbcb10e9,22,0.9808195292,22,0.9808195292,22,0.9808195292,22,0.9808195292,22,0.9808195292,22,0.9808195292,22,0.9808195292,20,0.9825632084,22,0.9808195292,22,0.9808195292,22,0.9808195292,20,0.9825632084,106,1147
Findutils,091557f6,36,0.8493723849,36,0.8493723849,36,0.8493723849,40,0.8326359833,36,0.8493723849,40,0.8326359833,40,0.8326359833,35,0.8535564854,3,0.9874476987,3,0.9874476987,36,0.8493723849,36,0.8493723849,85,239
Findutils,07b941b1,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,69,1012
Findutils,24e2271e,34,0.7964071856,34,0.7964071856,34,0.7964071856,37,0.7784431138,34,0.7964071856,37,0.7784431138,37,0.7784431138,33,0.8023952096,37,0.7784431138,37,0.7784431138,34,0.7964071856,33,0.8023952096,77,167
Findutils,6e4cecb6,17,0.9671179884,17,0.9671179884,17,0.9671179884,5,0.9903288201,17,0.9671179884,5,0.9903288201,5,0.9903288201,20,0.9613152805,20,0.9613152805,20,0.9613152805,17,0.9671179884,17,0.9671179884,192,517
Findutils,66c536bb,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,8,0.9930313589,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,106,1148
Grep,c96b0f2c,30,0.84375,30,0.84375,30,0.84375,30,0.84375,30,0.84375,30,0.84375,30,0.84375,30,0.84375,31,0.8385416667,31,0.8385416667,30,0.84375,30,0.84375,56,192
Grep,2be0c659,51,0.7301587302,51,0.7301587302,51,0.7301587302,51,0.7301587302,51,0.7301587302,51,0.7301587302,51,0.7301587302,51,0.7301587302,55,0.708994709,55,0.708994709,51,0.7301587302,51,0.7301587302,35,189
Grep,7aa698d3,31,0.8324324324,31,0.8324324324,31,0.8324324324,31,0.8324324324,31,0.8324324324,31,0.8324324324,31,0.8324324324,31,0.8324324324,32,0.827027027,32,0.827027027,31,0.8324324324,31,0.8324324324,57,185
Grep,3c3bdace,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,6,0.9961340206,423,1552
Grep,c1cb19fe,75,0.9498997996,75,0.9498997996,75,0.9498997996,75,0.9498997996,75,0.9498997996,75,0.9498997996,75,0.9498997996,75,0.9498997996,77,0.9485637943,75,0.9498997996,75,0.9498997996,75,0.9498997996,498,1497
Grep,8f08d8e2,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,51,0.701754386,99,171
Grep,55cf7b6a,5,0.9942462601,5,0.9942462601,5,0.9942462601,5,0.9942462601,5,0.9942462601,5,0.9942462601,5,0.9942462601,5,0.9942462601,61,0.9298043728,61,0.9298043728,5,0.9942462601,5,0.9942462601,90,869
Grep,9c45c193,58,0.9307875895,58,0.9307875895,58,0.9307875895,58,0.9307875895,58,0.9307875895,58,0.9307875895,58,0.9307875895,58,0.9307875895,57,0.9319809069,58,0.9307875895,58,0.9307875895,58,0.9307875895,73,838
Grep,58195fab,65,0.9252873563,65,0.9252873563,65,0.9252873563,65,0.9252873563,65,0.9252873563,65,0.9252873563,65,0.9252873563,65,0.9252873563,5,0.9942528736,65,0.9252873563,65,0.9252873563,65,0.9252873563,293,870
Grep,6d952bee,5,0.9324324324,5,0.9324324324,5,0.9324324324,5,0.9324324324,5,0.9324324324,5,0.9324324324,5,0.9324324324,5,0.9324324324,19,0.7432432432,1,0.9864864865,5,0.9324324324,5,0.9324324324,32,74
Average,,35.32432432,0.8817300268,35.32432432,0.8817300268,35.32432432,0.8817300268,41.75675676,0.8636586528,35.32432432,0.8817300268,41.75675676,0.8636586528,41.75675676,0.8636586528,35.56756757,0.8815527359,40.81081081,0.8646317993,42.02702703,0.8728495055,35.32432432,0.8817300268,40.16216216,0.8750711859,131.2972973,597.5405405
Median,,31,0.9324324324,31,0.9324324324,31,0.9324324324,37,0.9252873563,31,0.9324324324,37,0.9252873563,37,0.9252873563,31,0.9324324324,33,0.9298043728,36,0.9298043728,31,0.9324324324,33,0.9297658863,86,308
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hybrid 5 - COREUTILS,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ochiai,,Jaccard,,Tarantula,,wong1,,naish2,,russel_rao,,binary,,naish1,,GP02,,GP03,,GP13,,GP19,,,
SUBJECT,Version,LOC,Score ,LOC,Score,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,,
Coreutils,06aeeecb,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,113,0.6282894737,,
Coreutils,2238ab57,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,32,0.8759689922,,
Coreutils,5ee7d8f5,26,0.7636363636,26,0.7636363636,26,0.7636363636,32,0.7090909091,26,0.7636363636,32,0.7090909091,32,0.7090909091,26,0.7636363636,32,0.7090909091,4,0.9636363636,26,0.7636363636,26,0.7636363636,,
Coreutils,6124a384,61,0.9619700748,61,0.9619700748,61,0.9619700748,62,0.9613466334,61,0.9619700748,62,0.9613466334,62,0.9613466334,61,0.9619700748,62,0.9613466334,62,0.9613466334,61,0.9619700748,62,0.9613466334,,
Coreutils,62543570,2,0.9977703456,2,0.9977703456,2,0.9977703456,63,0.9297658863,2,0.9977703456,63,0.9297658863,63,0.9297658863,2,0.9977703456,63,0.9297658863,68,0.9241917503,2,0.9977703456,63,0.9297658863,,
Coreutils,6fc0ccf7,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,16,0.9501557632,,
Coreutils,76f606a9,33,0.8700787402,33,0.8700787402,33,0.8700787402,36,0.8582677165,33,0.8700787402,36,0.8582677165,36,0.8582677165,33,0.8700787402,33,0.8700787402,36,0.8582677165,33,0.8700787402,33,0.8700787402,,
Coreutils,86e4b778,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,5,0.9659863946,,
Coreutils,a04ddb8d,5,0.9968924798,5,0.9968924798,5,0.9968924798,99,0.9384711001,5,0.9968924798,99,0.9384711001,99,0.9384711001,5,0.9968924798,99,0.9384711001,98,0.9390926041,5,0.9968924798,99,0.9384711001,,
Coreutils,a860ca32,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,37,0.7612903226,,
Coreutils,b54b47f9,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,101,0.6699346405,99,0.6764705882,101,0.6699346405,101,0.6699346405,,
Coreutils,b8108fd2,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,57,0.6545454545,,
Coreutils,be7932e8,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,108,0.6493506494,,
Coreutils,ec48bead,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,65,0.7875816993,69,0.7745098039,65,0.7875816993,69,0.7745098039,,
Coreutils,f7f398a1,67,0.7873015873,67,0.7873015873,67,0.7873015873,71,0.7746031746,67,0.7873015873,71,0.7746031746,71,0.7746031746,69,0.780952381,68,0.7841269841,73,0.7682539683,67,0.7873015873,67,0.7873015873,,
,AVERAGE,48.53333333,0.8213835321,48.53333333,0.8213835321,48.53333333,0.8213835321,59.8,0.807643254,48.53333333,0.8213835321,59.8,0.807643254,59.8,0.807643254,48.66666667,0.8209602517,59.4,0.8090655762,58.46666667,0.8234237652,48.53333333,0.8213835321,59.2,0.8120421204,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hybrid 5 - FINDUTILS,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ochiai,,Jaccard,,Tarantula,,wong1,,naish2,,russel_rao,,binary,,naish1,,GP02,,GP03,,GP13,,GP19,,,
SUBJECT,Version,LOC,Score ,LOC,Score,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,LOC,Scrore,,
Findutils,e6680237,37,0.9556886228,37,0.9556886228,37,0.9556886228,39,0.9532934132,37,0.9556886228,39,0.9532934132,39,0.9532934132,39,0.9532934132,39,0.9532934132,35,0.9580838323,37,0.9556886228,34,0.9592814371,,
Findutils,183115d0,2,0.980952381,2,0.980952381,2,0.980952381,38,0.6380952381,2,0.980952381,38,0.6380952381,38,0.6380952381,2,0.980952381,37,0.6476190476,37,0.6476190476,2,0.980952381,5,0.9523809524,,
Findutils,e1d0a991,5,0.9938650307,5,0.9938650307,5,0.9938650307,18,0.9779141104,5,0.9938650307,18,0.9779141104,18,0.9779141104,18,0.9779141104,18,0.9779141104,14,0.9828220859,5,0.9938650307,5,0.9938650307,,
Findutils,93623752,9,0.9924874791,9,0.9924874791,9,0.9924874791,9,0.9924874791,9,0.9924874791,9,0.9924874791,9,0.9924874791,5,0.9958263773,8,0.9933222037,9,0.9924874791,9,0.9924874791,8,0.9933222037,,
Findutils,b445af98,5,0.98046875,5,0.98046875,5,0.98046875,28,0.890625,5,0.98046875,28,0.890625,28,0.890625,3,0.98828125,3,0.98828125,27,0.89453125,5,0.98046875,28,0.890625,,
Findutils,c8491c11,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,20,0.9829642249,23,0.9804088586,24,0.9795570698,20,0.9829642249,20,0.9829642249,,
Findutils,dbcb10e9,22,0.9808195292,22,0.9808195292,22,0.9808195292,22,0.9808195292,22,0.9808195292,22,0.9808195292,22,0.9808195292,20,0.9825632084,22,0.9808195292,22,0.9808195292,22,0.9808195292,20,0.9825632084,,
Findutils,091557f6,36,0.8493723849,36,0.8493723849,36,0.8493723849,40,0.8326359833,36,0.8493723849,40,0.8326359833,40,0.8326359833,35,0.8535564854,3,0.9874476987,3,0.9874476987,36,0.8493723849,36,0.8493723849,,
Findutils,07b941b1,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,6,0.9940711462,,
Findutils,24e2271e,34,0.7964071856,34,0.7964071856,34,0.7964071856,37,0.7784431138,34,0.7964071856,37,0.7784431138,37,0.7784431138,33,0.8023952096,37,0.7784431138,37,0.7784431138,34,0.7964071856,33,0.8023952096,,
Findutils,6e4cecb6,17,0.9671179884,17,0.9671179884,17,0.9671179884,5,0.9903288201,17,0.9671179884,5,0.9903288201,5,0.9903288201,20,0.9613152805,20,0.9613152805,20,0.9613152805,17,0.9671179884,17,0.9671179884,,
Findutils,66c536bb,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,8,0.9930313589,9,0.9921602787,9,0.9921602787,9,0.9921602787,9,0.9921602787,,
