rm.c:189	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:191	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:192	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:193	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:194	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:195	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:196	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:197	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:198	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:202	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:203	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:206	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:208	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:210	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:214	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:215	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:219	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:221	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:224	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:226	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:228	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:235	0.000000	0.000000	0.000000	0.000000	-0.984375	0.000000	0.000000	-1.000000	7.937254	2.817313	0.000000	0.000000
rm.c:236	0.000000	0.000000	0.000000	0.000000	-0.984375	0.000000	0.000000	-1.000000	7.937254	2.817313	0.000000	0.000000
rm.c:237	0.000000	0.000000	0.000000	0.000000	-0.984375	0.000000	0.000000	-1.000000	7.937254	2.817313	0.000000	0.000000
rm.c:238	0.000000	0.000000	0.000000	0.000000	-0.984375	0.000000	0.000000	-1.000000	7.937254	2.817313	0.000000	0.000000
rm.c:247	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:248	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:249	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:250	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:300	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:301	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:315	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:326	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:335	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:336	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:338	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:340	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:341	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:345	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:349	1.000000	1.000000	1.000000	1.000000	1.000000	0.015625	1.000000	63.000000	17.874508	1.000000	2.000000	8.000000
rm.c:353	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:354	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
rm.c:355	0.500000	0.125000	0.015625	1.000000	0.015625	0.015625	1.000000	0.000000	9.937254	2.633867	1.007874	7.874008
